CustomerID,Gender,Age,CityTier,AnnualIncome,MembershipLevel,TotalTransactions,AvgTransactionValue,SatisfactionScore,LoginFrequency,CartAbandonRate,IsChurned
C218,Female,46.0,Tier 2,-2.386565656746531,Silver,33.0,-0.5098976379172164,1.0,0.08213971169949193,32.0,Yes
C219,Female,51.0,Tier 1,1.2575078854111048,Gold,13.0,0.9675540198782346,3.0,1.369229211264177,32.0,No
C220,Other,46.0,Tier 3,0.21403093478777616,Platinum,20.0,-0.034193441454967256,4.0,-0.15187656094863267,28.0,No
C221,Male,18.0,Tier 1,-0.03776140745991154,Gold,4.0,-0.3035074574415316,1.0,1.4862373475882393,27.0,No
C222,Female,32.0,Tier 2,-1.8603612882514753,Platinum,13.0,-0.026642581193661717,2.0,-0.7369172425689441,31.0,No
C223,Other,57.0,Tier 2,0.2893143717687119,Silver,8.0,1.11102036484304,3.0,-0.26888469727269493,33.0,No
C224,Other,20.0,Tier 2,-0.03776140745991154,Gold,12.0,-0.1449393919541152,2.0,-0.9709335152170687,4.0,Yes
C225,Other,60.0,Tier 2,-0.20805011620741015,Silver,21.0,-1.129068179344271,2.0,0.6671803933198034,9.0,No
C226,Female,18.0,Tier 2,0.37721146631515307,Silver,23.0,0.7309603983573277,4.0,1.6032454839123018,5.0,Yes
C227,Other,52.0,Tier 1,-0.43196852767418176,Platinum,18.0,2.587528165105828,2.0,0.7841885296438657,20.0,No
C228,Male,54.0,Tier 2,-1.154516258164166,Platinum,6.0,0.48681591657511514,5.0,1.369229211264177,13.0,No
C229,Other,33.0,Tier 1,-0.6810102955557651,Platinum,8.0,-0.8194829086307437,1.0,-1.6729823331614424,10.0,Yes
C230,Male,24.0,Tier 2,-0.24103101892161294,Gold,16.0,-1.0636273904129563,1.0,-0.03486842462457036,7.0,Yes
C231,Female,53.0,Tier 2,-0.03776140745991154,Platinum,6.0,-1.227229362741243,5.0,0.19914784802355423,14.0,Yes
C232,Other,58.0,Tier 3,1.9127423471620935,Platinum,25.0,0.016145626953736357,5.0,-1.2049497878651934,30.0,No
C233,Other,38.0,Tier 2,-0.8571943298343945,Platinum,16.0,0.19484931980463419,4.0,0.08213971169949193,20.0,Yes
C234,Female,18.0,Tier 1,-0.24654083088017165,Platinum,20.0,-0.24310057535108726,1.0,-0.8539253788930065,17.0,No
C235,Male,54.0,Tier 1,0.5087192423071674,Silver,22.0,0.7435451654595036,1.0,-1.5559741968373801,23.0,No
C236,Female,25.0,Tier 1,-0.6812701923462632,Platinum,13.0,-0.600507961052883,3.0,-1.6729823331614424,27.0,Yes
C237,Male,45.0,Tier 2,-0.4157076518153537,Platinum,6.0,-2.337205821153158,2.0,-0.38589283359675725,14.0,Yes
C238,Male,22.0,Tier 2,-1.7049343443072904,Platinum,10.0,0.0035608598515604523,3.0,1.2522210749401148,30.0,No
C239,Male,32.0,Tier 2,1.5803256888887351,Platinum,8.0,0.0035608598515604523,1.0,-0.6199091062448818,15.0,No
C240,Other,48.0,Tier 1,0.46961343856356047,Platinum,5.0,0.29301050320160626,1.0,-1.5559741968373801,19.0,No
C241,Male,19.0,Tier 3,2.3243961223418395,Platinum,23.0,1.1059864580021697,4.0,-1.6729823331614424,35.0,No
C242,Female,40.0,Tier 3,-0.26274972738090013,Platinum,12.0,-0.9830848809590305,1.0,-0.9709335152170687,27.0,Yes
C243,Other,42.0,Tier 3,-1.7998053360654291,Silver,13.0,0.18478150612289346,2.0,0.6671803933198034,10.0,Yes
C244,Female,27.0,Tier 3,-0.9160609528822032,Platinum,8.0,-1.451238217159974,4.0,0.901196665967928,19.0,Yes
C245,Male,26.0,Tier 3,-0.8019316089481587,Platinum,16.0,-1.1089325519807895,5.0,-1.2049497878651934,33.0,Yes
C246,Male,32.0,Tier 1,1.6241616142194066,Platinum,6.0,0.8668758830608274,5.0,-0.15187656094863267,29.0,Yes
C247,Other,42.0,Tier 2,-0.13805124729993482,Platinum,5.0,1.4684277505448358,1.0,0.19914784802355423,4.0,Yes
C248,Male,36.0,Tier 2,-0.04933114625024983,Gold,20.0,-0.8874406509824936,1.0,1.0182048022919903,10.0,No
C249,Female,19.0,Tier 3,1.4536519931999847,Silver,9.0,0.5220532644612077,4.0,0.7841885296438657,34.0,Yes
C250,Female,53.0,Tier 1,-1.2080723234594646,Silver,5.0,-0.2128971343058651,4.0,1.4862373475882393,20.0,No
C251,Male,47.0,Tier 2,2.3243961223418395,Silver,18.0,-1.4134839158534462,2.0,0.5501722569957411,15.0,Yes
C252,Male,59.0,Tier 1,0.8330791000750861,Gold,7.0,1.9013437388596868,5.0,0.3161559843476165,13.0,No
C253,Male,23.0,Tier 2,-0.03776140745991154,Gold,19.0,0.5472227986655595,5.0,-1.087941651541131,8.0,Yes
C254,Female,56.0,Tier 3,-0.806167926633277,Platinum,8.0,-0.5098976379172164,4.0,0.4331641206716788,20.0,Yes
C255,Male,19.0,Tier 1,-0.7456119744472309,Gold,21.0,-0.8899576044029287,3.0,-0.7369172425689441,22.0,Yes
C256,Other,39.0,Tier 3,-0.07932323587372501,Silver,25.0,0.0035608598515604523,2.0,1.4862373475882393,23.0,No
C257,Other,21.0,Tier 2,0.15139580827774562,Silver,16.0,-0.07194774276149497,3.0,1.2522210749401148,26.0,Yes
C258,Female,38.0,Tier 2,-0.37816989204108503,Gold,20.0,-0.935262765970762,2.0,-1.7899904694855047,34.0,No
C259,Female,51.0,Tier 2,-0.7293684250411027,Platinum,5.0,0.7410282120390684,1.0,1.369229211264177,7.0,Yes
C260,Male,51.0,Tier 3,0.3909859962115498,Silver,12.0,-1.005737461742947,3.0,-1.7899904694855047,34.0,No
C261,Other,38.0,Tier 3,-0.026503544818170927,Gold,16.0,0.7359943051981981,1.0,-0.26888469727269493,30.0,No
C262,Female,30.0,Tier 3,-1.8652560111391887,Gold,18.0,0.527087171302078,4.0,-1.3219579241892556,18.0,No
C263,Male,60.0,Tier 2,-0.8186169828981337,Gold,13.0,0.554773658926865,1.0,-1.4389660605133179,6.0,No
C264,Female,55.0,Tier 3,-0.9232427675262994,Silver,22.0,-1.8363320904865568,3.0,0.6671803933198034,33.0,No
C265,Female,53.0,Tier 2,-0.03776140745991154,Silver,16.0,0.0035608598515604523,2.0,1.4862373475882393,2.0,Yes
C266,Female,52.0,Tier 3,0.14023757273902926,Gold,25.0,-0.9302288591298916,3.0,0.4331641206716788,27.0,No
C267,Male,41.0,Tier 2,0.534111158738827,Silver,11.0,-1.6928657455217513,4.0,-1.087941651541131,32.0,No
C268,Female,44.0,Tier 3,2.3243961223418395,Silver,17.0,-1.2398141298434189,4.0,0.7841885296438657,29.0,No
C269,Other,45.0,Tier 2,-0.8074067680013177,Silver,11.0,0.026213440635477078,5.0,0.3161559843476165,25.0,No
C270,Other,23.0,Tier 3,-1.0242386603138425,Gold,23.0,-0.406702547679374,1.0,0.3161559843476165,5.0,Yes
C271,Female,47.0,Tier 2,0.9163673582033618,Gold,23.0,-0.600507961052883,1.0,0.08213971169949193,20.0,Yes
C272,Female,49.0,Tier 3,0.7390137883674912,Platinum,4.0,-1.1567546669690578,2.0,-1.2049497878651934,17.0,Yes
C273,Female,23.0,Tier 3,0.4210127387404247,Gold,18.0,1.430673449238308,3.0,1.2522210749401148,12.0,No
C274,Female,48.0,Tier 3,-2.3884943075126857,Gold,4.0,-0.8219998620511788,3.0,-1.6729823331614424,24.0,No
C275,Other,59.0,Tier 2,0.4701505585972564,Platinum,11.0,-0.225481901408041,3.0,-0.6199091062448818,2.0,Yes
C276,Female,24.0,Tier 3,0.256073572264011,Platinum,5.0,-0.6281944486776699,5.0,-1.4389660605133179,10.0,Yes
C277,Male,29.0,Tier 2,-0.039749617907221646,Gold,25.0,-0.17765978641977256,1.0,-0.38589283359675725,5.0,No
C278,Male,46.0,Tier 1,1.0842433584124036,Silver,23.0,0.23512057453159707,3.0,0.901196665967928,20.0,No
C279,Male,59.0,Tier 1,0.2212040862055224,Gold,19.0,-0.434389035304161,1.0,1.1352129386160525,24.0,No
C280,Female,21.0,Tier 3,-0.6366719030967974,Silver,13.0,0.0035608598515604523,4.0,-0.38589283359675725,24.0,No
C281,Other,30.0,Tier 2,0.2803046163647794,Gold,13.0,-0.4444568489859017,3.0,1.1352129386160525,27.0,No
C282,Other,52.0,Tier 3,0.1714771669568951,Gold,16.0,2.0699796180288437,2.0,1.2522210749401148,31.0,Yes
C283,Male,25.0,Tier 3,0.7758411635810651,Platinum,25.0,-0.34881261900936483,2.0,0.08213971169949193,19.0,No
C284,Male,41.0,Tier 2,1.119000222528343,Platinum,4.0,0.0035608598515604523,1.0,-0.7369172425689441,32.0,Yes
C285,Male,58.0,Tier 2,-2.2485691242184154,Silver,23.0,-1.0359409027881692,3.0,-1.087941651541131,35.0,No
C286,Other,50.0,Tier 3,-2.0746202023380693,Silver,19.0,-0.37398215321371664,1.0,-0.26888469727269493,31.0,Yes
C287,Other,29.0,Tier 1,-0.11061480944969047,Platinum,17.0,1.667267070759215,1.0,0.901196665967928,14.0,Yes
C288,Male,48.0,Tier 1,0.21010649325125558,Gold,18.0,-0.24058362193065208,2.0,0.08213971169949193,10.0,No
C289,Female,44.0,Tier 2,0.7324730524732902,Platinum,22.0,-2.2465954980174914,5.0,0.3161559843476165,31.0,No
C290,Other,33.0,Tier 2,0.11517485890866713,Silver,17.0,0.7561299325616795,3.0,-0.03486842462457036,8.0,Yes
C291,Male,53.0,Tier 3,-1.6668854541783755,Gold,4.0,1.1311559922065215,5.0,-0.15187656094863267,10.0,No
C292,Male,41.0,Tier 3,-0.03776140745991154,Platinum,17.0,-0.43942294214503136,5.0,-1.5559741968373801,23.0,Yes
C293,Other,41.0,Tier 1,-0.03776140745991154,Gold,6.0,2.266301984822788,3.0,-0.03486842462457036,15.0,Yes
C294,Female,40.0,Tier 3,-0.03776140745991154,Gold,7.0,0.23008666769072672,3.0,0.6671803933198034,6.0,No
C295,Male,23.0,Tier 1,-0.6073122289968675,Gold,8.0,-0.8748558838803177,3.0,1.6032454839123018,24.0,Yes
C296,Female,30.0,Tier 1,0.7334433338244829,Platinum,14.0,-0.8824067441416232,5.0,-1.3219579241892556,21.0,No
C297,Male,48.0,Tier 2,-0.05536941501615457,Gold,9.0,-0.5023467776559108,2.0,-0.6199091062448818,30.0,Yes
C298,Male,53.0,Tier 3,0.3681757212321708,Platinum,7.0,0.31566308398552284,2.0,0.08213971169949193,34.0,No
C299,Female,36.0,Tier 3,0.9488457937892684,Gold,19.0,-0.5350671721215682,3.0,-0.9709335152170687,7.0,Yes
C300,Other,51.0,Tier 2,-0.41031912502569406,Platinum,20.0,-1.005737461742947,5.0,-0.5029009699208196,29.0,No
C301,Male,36.0,Tier 2,-0.591649115756185,Platinum,17.0,0.35845129213292093,4.0,1.2522210749401148,7.0,No
C302,Female,51.0,Tier 1,0.6571896154923544,Silver,17.0,-0.9478475330729379,2.0,-0.7369172425689441,4.0,No
C303,Other,37.0,Tier 3,-0.03776140745991154,Gold,24.0,1.345097032943512,4.0,0.5501722569957411,9.0,No
C304,Male,56.0,Tier 3,0.3000394459899315,Platinum,7.0,0.0035608598515604523,3.0,-0.6199091062448818,10.0,Yes
C305,Female,41.0,Tier 2,-0.9341844224062674,Silver,9.0,-1.2725345243090762,3.0,0.6671803933198034,19.0,No
C306,Male,52.0,Tier 2,-1.9789002143976369,Gold,9.0,1.486046424487882,2.0,0.7841885296438657,35.0,Yes
C307,Female,47.0,Tier 1,0.5505019829929042,Gold,18.0,-0.07698164960236534,3.0,0.901196665967928,16.0,Yes
C308,Other,32.0,Tier 1,0.16128921276937147,Silver,16.0,-1.1542377135486228,5.0,1.6032454839123018,6.0,Yes
C309,Male,25.0,Tier 1,2.3243961223418395,Silver,12.0,0.10927290350983805,5.0,0.08213971169949193,8.0,Yes
C310,Other,31.0,Tier 2,-0.03776140745991154,Platinum,20.0,0.7108247709938462,2.0,-1.2049497878651934,26.0,Yes
C311,Female,25.0,Tier 2,0.37028954846155493,Gold,5.0,0.2049171334863749,4.0,1.2522210749401148,28.0,No
C312,Male,22.0,Tier 2,-0.03776140745991154,Platinum,18.0,0.4540955221094578,4.0,-1.4389660605133179,12.0,Yes
C313,Female,30.0,Tier 2,1.826759825638988,Gold,22.0,1.335029219261771,4.0,-0.38589283359675725,34.0,No
C314,Male,25.0,Tier 2,-0.03776140745991154,Platinum,16.0,-0.5350671721215682,3.0,-1.4389660605133179,35.0,No
C315,Male,36.0,Tier 2,-1.1585446584168857,Platinum,5.0,-0.1474563453745504,4.0,0.08213971169949193,13.0,No
C316,Other,28.0,Tier 1,-0.07183820830738112,Platinum,25.0,1.0808169237978178,2.0,-0.03486842462457036,26.0,No
C317,Female,38.0,Tier 2,-1.8892271584494589,Platinum,24.0,1.5187668189535393,3.0,-0.9709335152170687,21.0,Yes
C318,Female,25.0,Tier 1,-0.29402397450416573,Gold,16.0,0.0035608598515604523,3.0,0.3161559843476165,33.0,Yes
C319,Female,49.0,Tier 3,-1.1819353695617105,Gold,6.0,-1.6853148852604458,1.0,1.1352129386160525,7.0,Yes
C320,Other,39.0,Tier 3,0.7259929591635388,Silver,13.0,0.05389992826026407,4.0,0.6671803933198034,13.0,Yes
C321,Other,49.0,Tier 3,-1.4707933257475954,Platinum,22.0,-1.325390546138215,4.0,0.6671803933198034,29.0,Yes
C322,Other,31.0,Tier 2,-0.4788452454536804,Platinum,8.0,1.6597162104979093,4.0,-0.26888469727269493,4.0,No
C323,Male,19.0,Tier 2,-0.3996287037098742,Platinum,31.0,0.0035608598515604523,4.0,1.4862373475882393,10.0,Yes
C324,Other,60.0,Tier 3,-0.385239084742632,Silver,22.0,-0.29595659718022604,4.0,-1.087941651541131,30.0,Yes
C325,Female,52.0,Tier 1,-2.3884943075126857,Gold,15.0,-0.07446469618193015,3.0,1.1352129386160525,17.0,No
C326,Female,58.0,Tier 2,-0.3698445315187974,Silver,16.0,0.6806213299486241,2.0,-1.2049497878651934,22.0,No
C327,Male,35.0,Tier 2,1.7923841434824457,Platinum,7.0,1.1135373182634751,3.0,0.19914784802355423,31.0,Yes
C328,Other,59.0,Tier 2,-0.4092968643164017,Platinum,7.0,-1.1341020861851412,2.0,1.1352129386160525,30.0,Yes
C329,Female,29.0,Tier 2,2.3243961223418395,Silver,22.0,0.03879820773765298,5.0,-0.15187656094863267,12.0,No
C330,Other,34.0,Tier 2,-0.03776140745991154,Platinum,18.0,-0.044261255136707985,2.0,1.1352129386160525,33.0,No
C331,Male,56.0,Tier 2,0.07616435065490954,Platinum,11.0,-0.16507501931759666,4.0,1.369229211264177,27.0,No
C332,Other,45.0,Tier 2,-0.03776140745991154,Silver,23.0,-0.5703045200076607,3.0,-0.38589283359675725,27.0,Yes
C333,Other,20.0,Tier 2,-0.1638156824646417,Gold,20.0,-0.5677875665872256,2.0,-0.8539253788930065,29.0,No
C334,Other,34.0,Tier 2,-0.8708302481091923,Silver,24.0,0.08662032272592142,2.0,-1.2049497878651934,29.0,No
C335,Male,46.0,Tier 3,-0.3948379395383601,Platinum,6.0,1.4935972847491874,5.0,0.6671803933198034,2.0,Yes
C336,Female,22.0,Tier 2,-0.03776140745991154,Platinum,15.0,1.0782999703773826,3.0,0.7841885296438657,31.0,No
C337,Other,40.0,Tier 1,1.1656516964227432,Platinum,22.0,-2.108163059893556,3.0,-1.5559741968373801,26.0,No
C338,Male,33.0,Tier 2,-0.48601839687142667,Gold,24.0,-0.3941177805771981,3.0,-0.5029009699208196,25.0,No
C339,Female,42.0,Tier 3,-1.5929967966397793,Gold,17.0,-0.8043811881081325,2.0,1.6032454839123018,35.0,No
C340,Female,23.0,Tier 2,-1.284308715338893,Gold,13.0,1.7427756733722704,5.0,-1.4389660605133179,18.0,Yes
C341,Other,19.0,Tier 3,0.8429551781140121,Silver,13.0,1.2595206166487156,4.0,1.6032454839123018,13.0,Yes
C342,Other,56.0,Tier 3,-0.03776140745991154,Platinum,18.0,-1.1567546669690578,5.0,1.2522210749401148,25.0,No
C343,Female,23.0,Tier 1,-0.6750499958270098,Silver,24.0,0.4717141960525041,5.0,-0.15187656094863267,20.0,Yes
C344,Male,46.0,Tier 2,-1.4002746632591239,Gold,5.0,0.6982400038916704,4.0,0.901196665967928,20.0,No
C345,Female,50.0,Tier 3,-0.3796079876151742,Silver,17.0,-0.39663473399763327,4.0,0.4331641206716788,24.0,No
C346,Male,28.0,Tier 1,0.6093426163616631,Platinum,23.0,0.4264090344846708,3.0,-0.26888469727269493,25.0,Yes
C347,Other,31.0,Tier 3,-0.5050168522568342,Silver,17.0,1.1462577127291325,3.0,-0.5029009699208196,12.0,Yes
C348,Male,39.0,Tier 3,-1.253623567607423,Gold,21.0,0.6000788204946983,5.0,-1.6729823331614424,30.0,Yes
C349,Male,57.0,Tier 1,0.4868186060945315,Platinum,15.0,-0.3311939450663186,5.0,-1.3219579241892556,23.0,Yes
C350,Male,46.0,Tier 1,0.2092748235216618,Platinum,17.0,-1.2800853845703817,5.0,1.1352129386160525,28.0,No
C351,Male,46.0,Tier 1,-0.03776140745991154,Gold,9.0,0.0035608598515604523,2.0,0.5501722569957411,35.0,No
C352,Female,53.0,Tier 3,-0.03776140745991154,Gold,8.0,1.0355117622299845,5.0,-0.15187656094863267,27.0,No
C353,Male,20.0,Tier 2,-0.8619937572322586,Platinum,21.0,-1.438653450057798,3.0,0.3161559843476165,21.0,Yes
C354,Other,21.0,Tier 2,-0.03776140745991154,Platinum,22.0,0.5900110068129576,5.0,0.5501722569957411,16.0,No
C355,Other,54.0,Tier 3,-1.4608825948032695,Platinum,15.0,1.7452926267927056,4.0,1.4862373475882393,15.0,No
C356,Other,51.0,Tier 3,-2.294111705140024,Gold,19.0,1.6874026981226964,5.0,-1.3219579241892556,34.0,Yes
C357,Other,31.0,Tier 1,0.08960967795000875,Silver,7.0,-0.11725290432932822,1.0,-0.7369172425689441,3.0,Yes
C358,Other,44.0,Tier 2,-0.6962575739316508,Platinum,6.0,0.38110387291683756,5.0,-0.38589283359675725,10.0,No
C359,Female,60.0,Tier 3,-0.16889233310570365,Gold,14.0,1.0908847374795585,3.0,0.08213971169949193,21.0,Yes
C360,Other,53.0,Tier 3,-0.011013696104487032,Platinum,4.0,0.13192548429375467,1.0,1.2522210749401148,30.0,No
C361,Female,55.0,Tier 1,-0.03776140745991154,Platinum,7.0,-0.07698164960236534,2.0,-0.7369172425689441,12.0,No
C362,Male,19.0,Tier 2,0.1902243887781546,Gold,16.0,-1.743204813930455,2.0,-0.38589283359675725,19.0,No
C363,Other,44.0,Tier 1,-1.5313232882545915,Gold,7.0,0.7284434449368925,3.0,1.369229211264177,15.0,Yes
C364,Female,52.0,Tier 1,0.04786159016967167,Gold,23.0,0.0035608598515604523,4.0,0.6671803933198034,24.0,Yes
C365,Other,50.0,Tier 1,-0.11059748299699061,Gold,21.0,0.33076480450813395,5.0,0.6671803933198034,18.0,No
C366,Female,33.0,Tier 2,-0.690895036821041,Silver,4.0,0.0035608598515604523,2.0,0.7841885296438657,27.0,Yes
C367,Other,19.0,Tier 3,-0.9388798910879322,Gold,9.0,-1.660145351056094,1.0,0.08213971169949193,3.0,No
C368,Male,23.0,Tier 3,0.44394429888870285,Gold,19.0,1.9995049222566588,2.0,-1.4389660605133179,34.0,Yes
C369,Other,54.0,Tier 3,0.6162298813098614,Silver,11.0,-0.49227896397417015,1.0,0.19914784802355423,20.0,No
C370,Other,59.0,Tier 2,0.41803258887604705,Platinum,20.0,1.611894095509641,3.0,0.08213971169949193,14.0,Yes
C371,Other,32.0,Tier 2,1.5029024349993654,Gold,16.0,0.0035608598515604523,3.0,-0.03486842462457036,23.0,No
C372,Other,33.0,Tier 3,0.4007321258552267,Platinum,5.0,-0.18017673984020774,3.0,-1.6729823331614424,29.0,Yes
C373,Other,21.0,Tier 2,0.7087618019535179,Platinum,18.0,0.3660021523942265,5.0,0.6671803933198034,31.0,Yes
C374,Male,40.0,Tier 3,-2.3884943075126857,Platinum,15.0,-0.37146519979328146,2.0,-1.3219579241892556,29.0,No
C375,Female,55.0,Tier 1,0.07665815455685583,Gold,25.0,-1.46382298426215,5.0,-1.087941651541131,14.0,No
C376,Male,60.0,Tier 3,0.47425692788712565,Platinum,13.0,-1.5544333073978165,1.0,0.5501722569957411,16.0,Yes
C377,Male,48.0,Tier 2,-0.9598102459493754,Silver,4.0,1.3299953124209007,5.0,-1.7899904694855047,20.0,No
C378,Other,29.0,Tier 3,-1.0485303469990603,Gold,40.0,0.5572906123473003,3.0,-0.9709335152170687,25.0,No
C379,Other,22.0,Tier 1,-1.9527545972735327,Gold,24.0,2.075013524869714,2.0,-1.3219579241892556,5.0,No
C380,Male,50.0,Tier 2,-0.4463754730941238,Platinum,16.0,0.07655250904418069,4.0,0.7841885296438657,32.0,No
C381,Female,35.0,Tier 3,-0.03776140745991154,Silver,11.0,0.5925279602333927,5.0,-0.8539253788930065,10.0,No
C382,Female,51.0,Tier 2,-1.7090840297289092,Gold,19.0,-0.026642581193661717,2.0,1.4862373475882393,34.0,Yes
C383,Female,32.0,Tier 1,-0.8146145723244637,Platinum,25.0,-1.7205522331465384,2.0,0.901196665967928,20.0,No
C384,Female,40.0,Tier 2,0.8964332743721612,Silver,8.0,-0.37398215321371664,2.0,1.1352129386160525,31.0,No
C385,Female,23.0,Tier 1,0.12235667355276329,Gold,15.0,0.15961197191854165,1.0,-0.5029009699208196,28.0,No
C386,Other,52.0,Tier 2,-0.4778749641024877,Silver,22.0,1.9693014812114367,4.0,0.08213971169949193,26.0,Yes
C387,Female,54.0,Tier 3,-0.17889835953987865,Platinum,23.0,0.0035608598515604523,4.0,0.6671803933198034,31.0,Yes
C388,Male,38.0,Tier 2,-0.5459939128920271,Gold,10.0,0.4817820097342448,4.0,-0.7369172425689441,34.0,No
C389,Female,40.0,Tier 1,0.423914919567653,Silver,19.0,-1.116483412242095,3.0,-0.5029009699208196,21.0,Yes
C390,Female,33.0,Tier 3,0.8365097377096604,Silver,5.0,-1.7960608357595937,5.0,0.7841885296438657,15.0,No
C391,Other,25.0,Tier 1,1.0596657852576377,Gold,16.0,-1.3480431269221316,4.0,1.369229211264177,20.0,Yes
C392,Other,26.0,Tier 3,-0.364967135083784,Platinum,8.0,1.0506134827525957,1.0,-1.4389660605133179,27.0,Yes
C393,Other,35.0,Tier 2,-0.0054259151087789155,Platinum,24.0,0.8014350941295127,1.0,-1.6729823331614424,5.0,Yes
C394,Male,41.0,Tier 1,0.5133887213097823,Gold,6.0,1.2746223371713268,2.0,0.08213971169949193,22.0,Yes
C395,Other,31.0,Tier 2,0.9744976070114261,Gold,40.0,-0.4771772434515591,1.0,0.4331641206716788,6.0,No
C396,Female,56.0,Tier 1,0.528228828047221,Platinum,23.0,-1.5569502608182517,2.0,1.4862373475882393,32.0,Yes
C397,Other,55.0,Tier 3,-0.18996129958874575,Silver,7.0,0.803952047549948,5.0,-0.03486842462457036,11.0,Yes
C398,Male,56.0,Tier 2,0.009379538723260111,Platinum,17.0,0.0035608598515604523,3.0,-1.6729823331614424,17.0,Yes
C399,Other,42.0,Tier 1,2.3243961223418395,Silver,8.0,1.1160542716839104,5.0,-0.9709335152170687,29.0,No
C400,Male,30.0,Tier 1,-0.21336067395992034,Platinum,19.0,-0.48976201055373497,2.0,0.4331641206716788,11.0,No
C401,Male,42.0,Tier 1,0.7918508058757451,Silver,16.0,-1.4361364966373629,5.0,0.7841885296438657,11.0,Yes
C402,Male,50.0,Tier 2,0.39110728138044887,Platinum,24.0,-1.0686612972538265,1.0,-1.087941651541131,18.0,No
C403,Other,49.0,Tier 2,1.1987538843058452,Platinum,15.0,-0.28337183007805017,2.0,0.6671803933198034,17.0,Yes
C404,Male,25.0,Tier 3,0.010566400733201215,Silver,17.0,0.39620559343944867,5.0,-0.38589283359675725,28.0,Yes
C405,Male,58.0,Tier 2,-2.1358432229530604,Platinum,9.0,0.0035608598515604523,4.0,0.901196665967928,13.0,Yes
C406,Male,49.0,Tier 1,0.9429288101922627,Silver,10.0,-1.5166790060912887,5.0,-1.5559741968373801,26.0,Yes
C407,Female,19.0,Tier 2,-0.03776140745991154,Gold,39.0,0.874426743322133,1.0,1.0182048022919903,33.0,No
C408,Other,45.0,Tier 3,-0.044219842703788134,Gold,5.0,1.053130436173031,1.0,0.901196665967928,20.0,Yes
C409,Other,35.0,Tier 1,-0.6675303153552662,Gold,4.0,1.3979530547726506,1.0,1.1352129386160525,30.0,No
C410,Female,57.0,Tier 2,2.2601377237944895,Platinum,16.0,-0.38656692031589257,5.0,0.7841885296438657,10.0,Yes
C411,Female,53.0,Tier 2,-0.5929052835769255,Platinum,9.0,1.443258216340484,4.0,1.6032454839123018,26.0,Yes
C412,Other,34.0,Tier 3,1.5123366884944447,Platinum,14.0,-0.5476519392237441,3.0,1.6032454839123018,26.0,No
C413,Male,32.0,Tier 2,-0.5665864019258228,Silver,15.0,-0.3035074574415316,1.0,-1.087941651541131,29.0,No
C414,Other,26.0,Tier 3,-0.03776140745991154,Gold,13.0,-0.9453305796525027,5.0,1.369229211264177,4.0,No
C415,Other,25.0,Tier 3,-1.1736533251711725,Gold,14.0,-0.7943133744263918,2.0,1.369229211264177,33.0,No
C416,Other,28.0,Tier 3,-0.16582555097782664,Gold,20.0,0.21498494716811564,5.0,1.0182048022919903,5.0,No
C417,Female,59.0,Tier 1,1.4821193549858713,Silver,16.0,-1.0258730891064285,2.0,0.6671803933198034,5.0,No
C418,Male,21.0,Tier 3,0.893522430318583,Platinum,7.0,-0.23554971508978173,2.0,0.7841885296438657,7.0,No
C419,Female,58.0,Tier 2,-0.1811854512962615,Platinum,4.0,0.6579687491647075,1.0,-0.03486842462457036,29.0,Yes
C420,Male,38.0,Tier 3,-0.03776140745991154,Platinum,20.0,0.3634851989737913,1.0,0.6671803933198034,13.0,Yes
C421,Male,53.0,Tier 2,0.04327874343055602,Silver,5.0,0.47423114947293926,5.0,0.08213971169949193,21.0,No
C422,Other,52.0,Tier 3,0.1708534146596998,Gold,7.0,0.0035608598515604523,2.0,-1.3219579241892556,15.0,No
C423,Male,57.0,Tier 3,-0.7927485890172276,Gold,25.0,-0.5552027994850497,1.0,0.5501722569957411,14.0,Yes
C424,Female,27.0,Tier 2,-0.7775706164521413,Gold,21.0,-0.5803723336894014,3.0,1.1352129386160525,2.0,Yes
C425,Female,24.0,Tier 1,-0.7923847335105303,Gold,22.0,1.1764611537743548,1.0,-0.38589283359675725,27.0,Yes
C426,Female,18.0,Tier 3,1.3469730239268842,Platinum,24.0,-0.5954740542120126,5.0,-0.15187656094863267,31.0,No
C427,Female,51.0,Tier 1,-0.9950695771936111,Gold,16.0,0.4540955221094578,2.0,-0.7369172425689441,33.0,Yes
C428,Female,50.0,Tier 1,-0.7038465602141939,Platinum,23.0,0.0035608598515604523,4.0,-0.9709335152170687,35.0,Yes
C429,Other,46.0,Tier 3,0.08118902193787186,Silver,20.0,-1.5468824471365108,2.0,1.6032454839123018,9.0,No
C430,Female,34.0,Tier 3,1.4790005934998947,Platinum,18.0,0.0035608598515604523,1.0,-0.5029009699208196,24.0,Yes
C431,Female,40.0,Tier 2,-0.766810889325522,Silver,4.0,-0.4117364545202444,4.0,1.4862373475882393,19.0,No
C432,Other,46.0,Tier 2,2.3243961223418395,Platinum,5.0,0.31566308398552284,1.0,-0.03486842462457036,19.0,No
C433,Other,49.0,Tier 3,0.5548509226205716,Gold,16.0,2.004538829097529,2.0,1.0182048022919903,5.0,No
C434,Female,56.0,Tier 2,-0.31371548799756815,Gold,20.0,-0.824516815471614,3.0,1.2522210749401148,32.0,Yes
C435,Other,50.0,Tier 1,-1.563689101897949,Silver,12.0,-0.7565590731198641,5.0,-0.38589283359675725,21.0,Yes
